weight_type,M,E,topk,H,N,avg_duration,overall_perf,pred_perf,perf_diff,rel_gap
w13,501,128,8,4096,3072,9877.7564,0.2305765465208136,0.6486886,-0.41811207,-0.6445497
w13,512,128,8,4096,3072,9873.3466,0.2306795304933247,0.6486886,-0.4180091,-0.644391
w13,480,128,8,4096,3072,9867.8168,0.2308088003909704,0.6486886,-0.41787982,-0.6441917
w13,489,128,8,4096,3072,9854.748,0.2311148857470393,0.6486886,-0.41757375,-0.64371985
w13,471,128,8,4096,3072,9848.3092,0.231265988083098,0.6486886,-0.41742262,-0.6434869
w13,459,128,8,4096,3072,9844.642199999998,0.2313521316280915,0.6486886,-0.41733646,-0.64335406
w13,447,128,8,4096,3072,9836.4946,0.2315437613401286,0.6486886,-0.41714483,-0.64305866
w13,435,128,8,4096,3072,9834.0498,0.231601324419352,0.6486886,-0.4170873,-0.64296997
w13,351,128,8,4096,3072,9828.6932,0.2317275462505905,0.6486886,-0.41696107,-0.64277536
w13,416,128,8,4096,3072,9826.1396,0.2317877672006476,0.6486886,-0.41690084,-0.64268255
w13,405,128,8,4096,3072,9821.8256,0.2318895743868497,0.6486886,-0.41679904,-0.6425256
w13,423,128,8,4096,3072,9815.528,0.2320383537274678,0.6486886,-0.41665027,-0.64229625
w13,393,128,8,4096,3072,9807.016,0.2322397514275356,0.6486886,-0.41644886,-0.6419858
w13,384,128,8,4096,3072,9793.895800000002,0.232550866845639,0.6486886,-0.41613775,-0.6415062
w13,375,128,8,4096,3072,9788.4812,0.2326795047719828,0.6486886,-0.41600913,-0.6413079
w13,363,128,8,4096,3072,9783.1562,0.2328061528942842,0.6486886,-0.41588247,-0.6411126
w13,339,128,8,4096,3072,9775.809,0.2329811229010166,0.6486886,-0.4157075,-0.6408429
w13,327,128,8,4096,3072,9760.0262,0.2333578733718834,0.6486886,-0.41533074,-0.6402621
w13,320,128,8,4096,3072,9753.114,0.2335232581189827,0.6486886,-0.41516536,-0.6400072
w13,309,128,8,4096,3072,9752.1862,0.2335454749711264,0.6486886,-0.41514313,-0.6399729
w13,297,128,8,4096,3072,9743.2002,0.2337608702822163,0.6486886,-0.41492775,-0.63964087
w13,288,128,8,4096,3072,9737.9584,0.2338867003257956,0.6486886,-0.4148019,-0.63944685
w13,279,128,8,4096,3072,9735.0208,0.2339572770184388,0.6486886,-0.41473132,-0.6393381
w13,267,128,8,4096,3072,9723.5778,0.2342326050073734,0.6486886,-0.414456,-0.63891363
w13,512,128,6,4096,2048,6553.979600000001,0.231673893531381,0.6432819,-0.41160798,-0.63985634
w13,501,128,6,4096,2048,6538.7796,0.2322124409969779,0.6432819,-0.41106945,-0.6390192
w13,471,128,6,4096,2048,6535.4582,0.2323304542070582,0.6432819,-0.41095144,-0.6388357
w13,480,128,6,4096,2048,6534.8436,0.2323523048137285,0.6432819,-0.41092956,-0.6388017
w13,489,128,6,4096,2048,6529.8772,0.2325290239848987,0.6432819,-0.41075283,-0.638527
w13,459,128,6,4096,2048,6528.9364000000005,0.2325625307143814,0.6432819,-0.41071934,-0.6384749
w13,423,128,6,4096,2048,6522.702800000001,0.2327847854814484,0.6432819,-0.41049707,-0.6381294
w13,416,128,6,4096,2048,6522.645399999999,0.2327868340132737,0.6432819,-0.41049504,-0.63812625
w13,447,128,6,4096,2048,6520.4818,0.232864076402643,0.6432819,-0.4104178,-0.63800615
w13,435,128,6,4096,2048,6516.9936,0.2329887161554437,0.6432819,-0.41029316,-0.63781244
w13,405,128,6,4096,2048,6506.164599999999,0.2333765075751762,0.6432819,-0.40990537,-0.6372096
w13,393,128,6,4096,2048,6504.9166,0.2334212819972577,0.6432819,-0.4098606,-0.63714
w13,384,128,6,4096,2048,6504.3150000000005,0.233442871702438,0.6432819,-0.409839,-0.6371064
w13,375,128,6,4096,2048,6495.2144,0.23376995408454,0.6432819,-0.40951192,-0.63659793
w13,351,128,6,4096,2048,6494.740599999999,0.2337870079148724,0.6432819,-0.40949488,-0.63657147
w13,363,128,6,4096,2048,6493.0892,0.2338464674191204,0.6432819,-0.4094354,-0.63647896
w13,339,128,6,4096,2048,6492.6674,0.2338616593939869,0.6432819,-0.40942022,-0.6364554
w13,309,128,6,4096,2048,6484.1678,0.2341682107698142,0.6432819,-0.40911365,-0.6359788
w13,327,128,6,4096,2048,6483.3034,0.2341994317367969,0.6432819,-0.40908244,-0.6359303
w13,320,128,6,4096,2048,6482.254,0.2342373458456338,0.6432819,-0.40904453,-0.63587135
w13,297,128,6,4096,2048,6472.7946,0.2345796624007261,0.6432819,-0.4087022,-0.6353392
w13,288,128,6,4096,2048,6471.9114,0.2346116746989526,0.6432819,-0.4086702,-0.63528943
w13,279,128,6,4096,2048,6468.8648,0.2347221682631615,0.6432819,-0.4085597,-0.6351177
w13,267,128,6,4096,2048,6467.3222000000005,0.234778154714055,0.6432819,-0.4085037,-0.6350306
w13,1977,128,8,2048,768,1375.5032,0.4139537730784385,0.82194895,-0.40799516,-0.49637532
w13,2048,128,8,2048,768,1374.7862,0.4141696647242067,0.82194895,-0.40777928,-0.49611264
w13,2025,128,8,2048,768,1374.7032000000002,0.4141946709089395,0.82194895,-0.40775427,-0.49608225
w13,1329,64,6,3072,2048,2643.9036,0.430722768804026,0.83681536,-0.40609258,-0.48528337
w13,1929,128,8,2048,768,1368.5398,0.4160600513930732,0.82194895,-0.4058889,-0.49381277
w13,1281,64,6,3072,2048,2639.68,0.4314119435094149,0.83681536,-0.4054034,-0.48445982
w13,2048,128,8,4096,1536,5215.134,0.4367249160013653,0.8414086,-0.4046837,-0.4809598
w13,1881,128,8,2048,768,1364.1684,0.417393292148877,0.82194895,-0.40455565,-0.49219072
w13,2025,128,8,4096,1536,5212.823600000001,0.4369184788999697,0.8414086,-0.40449014,-0.48072973
w13,1833,128,8,2048,768,1363.4452,0.4176146863265689,0.82194895,-0.40433425,-0.49192137
w13,1977,128,8,4096,1536,5206.0138,0.437489996297333,0.8414086,-0.40391862,-0.4800505
w13,1785,128,8,2048,768,1360.5906,0.4184908667761383,0.82194895,-0.4034581,-0.49085543
w13,1233,64,6,3072,2048,2627.3596,0.4334349508316,0.83681536,-0.4033804,-0.48204228
w13,1185,64,6,3072,2048,2627.0906,0.4334793322479751,0.83681536,-0.40333602,-0.48198926
w13,1929,128,8,4096,1536,5197.0854,0.4382415878880621,0.8414086,-0.403167,-0.4791572
w13,1152,64,6,3072,2048,2625.7596,0.4336990633274014,0.83681536,-0.4031163,-0.48172668
w13,1641,128,8,2048,768,1359.4452,0.4188434660856253,0.82194895,-0.40310547,-0.49042642
w13,1881,128,8,4096,1536,5195.9076000000005,0.4383409277882202,0.8414086,-0.40306768,-0.47903916
w13,1737,128,8,2048,768,1358.773,0.419050672571111,0.82194895,-0.40289828,-0.49017435
w13,1113,64,6,3072,2048,2622.1176,0.434301451255631,0.83681536,-0.4025139,-0.48100683
w13,1833,128,8,4096,1536,5188.0424,0.4390054634260245,0.8414086,-0.40240315,-0.47824937
